/home/paperspace/biomlbench/scripts/gcp-deploy/deploy.py:170: SyntaxWarning: invalid escape sequence '\/'
[2025-08-20 01:22:34,013] [grade.py:103] 📤 Successfully uploaded grading results to S3
[2025-08-20 01:22:34,013] [cli.py:401] Grading complete. Summary: results/2025-08-20T01-22-30-GMT_grading_report.json, Individual reports: results/2025-08-20T01-22-30-GMT_individual_reports
============================================================

[2025-08-20 01:22:38] Deleting VM: bioml-mlagentbench-polarishub-polaris-pkis2-egfr--4828-d425723b
[2025-08-20 01:23:01] ✅ Job completed on bioml-mlagentbench-polarishub-tdcommons-lipophili-2986-807d7b86: mlagentbench -> polarishub/tdcommons-lipophilicity-astrazeneca

============================================================
JOB OUTPUT:
============================================================
📁 Run group: 2025-08-20T01-01-57-GMT_run-group_mlagentbench
[2025-08-20 01:22:54] INFO     The version of Polaris that was   _artifact.py:96
                               used to create the artifact (dev)                
                               is different from the currently                  
                               installed version of Polaris                     
                               (0.13.0).                                        
                      INFO     To verify the checksum, we need   _checksum.py:67
                               to recompute it. This can be slow                
                               for large datasets.                              
[01:22:54]  Success: Fetching dataset                              context.py:53
                      INFO     The version of Polaris that was   _artifact.py:96
                               used to create the artifact (dev)                
                               is different from the currently                  
                               installed version of Polaris                     
                               (0.13.0).                                        
                      WARNING  No checksum to verify against.    _checksum.py:60
                               Specify either the md5sum                        
                               parameter or store the checksum                  
                               in the dataset.md5sum attribute.                 
            Success: Fetching benchmark                            context.py:53

📊 Grading timestamp: 2025-08-20T01-22-51-GMT
📤 S3 artifacts for this run:
  Run artifacts:
    s3://biomlbench/v1/artifacts/runs/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-01-57-GMT_run-group_mlagentbench.tar.gz
    OR s3://biomlbench/v1/artifacts/failed_runs/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-01-57-GMT_run-group_mlagentbench.tar.gz (if failed)
  Grading artifacts:
    s3://biomlbench/v1/artifacts/grades/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-22-51-GMT_grading_report.json.gz
    s3://biomlbench/v1/artifacts/grades/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-22-51-GMT_individual_reports.tar.gz
    OR s3://biomlbench/v1/artifacts/failed_grades/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-22-51-GMT_*.gz (if failed)
🔍 Verifying uploads...
✅ Run artifacts uploaded successfully (organized structure)
✅ Grading artifacts uploaded successfully (organized structure)
✅ Job completed successfully
[2025-08-20 01:01:57,956] [agents.py:461] Running agent 'mlagentbench' on tasks: ['polarishub/tdcommons-lipophilicity-astrazeneca']
[2025-08-20 01:01:58,056] [agents.py:286] Launching run group: 2025-08-20T01-01-57-GMT_run-group_mlagentbench
[2025-08-20 01:01:58,064] [agents.py:297] Using task-specific time limit of 28800s for task polarishub/tdcommons-lipophilicity-astrazeneca
[2025-08-20 01:01:58,065] [agents.py:319] Creating 1 workers to serve 1 tasks...
[2025-08-20 01:01:58,236] [utils.py:159] Container created: task-polarishub-tdcommons-lipophilicity-astrazeneca-2025-08-20T01-01-58-GMT-511d4237d4454165a3158de0557a7685
[2025-08-20 01:22:45,836] [utils.py:392] Generated submission file: /home/runner/biomlbench/runs/2025-08-20T01-01-57-GMT_run-group_mlagentbench/submission.jsonl
[2025-08-20 01:22:45,837] [agents.py:368] 1 workers ran for 1247.77 seconds in total
[2025-08-20 01:22:45,837] [agents.py:369] Results saved to: /home/runner/biomlbench/runs/2025-08-20T01-01-57-GMT_run-group_mlagentbench
[2025-08-20 01:22:45,837] [agents.py:423] ✅ All 1 runs completed successfully!
[2025-08-20 01:22:45,837] [agents.py:426] Submission file ready for grading: /home/runner/biomlbench/runs/2025-08-20T01-01-57-GMT_run-group_mlagentbench/submission.jsonl
[2025-08-20 01:22:45,837] [agents.py:427] To grade results, run: biomlbench grade --submission /home/runner/biomlbench/runs/2025-08-20T01-01-57-GMT_run-group_mlagentbench/submission.jsonl --output-dir results/
[2025-08-20 01:22:46,818] [s3_utils.py:93] S3 uploader initialized for bucket: biomlbench
[2025-08-20 01:22:46,818] [s3_utils.py:175] Upload run group - agent_id: mlagentbench, task_ids: ['polarishub/tdcommons-lipophilicity-astrazeneca']
[2025-08-20 01:22:46,819] [s3_utils.py:108] Compressing 2025-08-20T01-01-57-GMT_run-group_mlagentbench to /tmp/tmpdj1ve6lb.tar.gz
[2025-08-20 01:22:46,942] [s3_utils.py:134] Uploading tmpdj1ve6lb.tar.gz (0.3 MB) to s3://biomlbench/v1/artifacts/runs/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-01-57-GMT_run-group_mlagentbench.tar.gz
[2025-08-20 01:22:47,306] [s3_utils.py:142] ✅ Successfully uploaded v1/artifacts/runs/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-01-57-GMT_run-group_mlagentbench.tar.gz
[2025-08-20 01:22:47,306] [agents.py:439] 📤 Successfully uploaded run group artifacts to S3

Grading submissions:   0%|          | 0/1 [00:00<?, ?submission/s][2025-08-20 01:22:52,975] [_client.py:1025] HTTP Request: GET https://polarishub.io/api/v1/benchmark/tdcommons/lipophilicity-astrazeneca "HTTP/1.1 200 OK"
[2025-08-20 01:22:53,274] [_client.py:1025] HTTP Request: GET https://polarishub.io/api/v1/dataset/tdcommons/lipophilicity-astrazeneca "HTTP/1.1 200 OK"
[2025-08-20 01:22:54,700] [_artifact.py:96] The version of Polaris that was used to create the artifact (dev) is different from the currently installed version of Polaris (0.13.0).
[2025-08-20 01:22:54,844] [_checksum.py:67] To verify the checksum, we need to recompute it. This can be slow for large datasets.
[2025-08-20 01:22:54,971] [_artifact.py:96] The version of Polaris that was used to create the artifact (dev) is different from the currently installed version of Polaris (0.13.0).
[2025-08-20 01:22:54,974] [_checksum.py:60] No checksum to verify against. Specify either the md5sum parameter or store the checksum in the dataset.md5sum attribute.

Grading submissions: 100%|██████████| 1/1 [00:03<00:00,  3.12s/submission]
Grading submissions: 100%|██████████| 1/1 [00:03<00:00,  3.13s/submission]
[2025-08-20 01:22:55,084] [grade.py:70] {
    "total_runs": 1,
    "total_runs_with_submissions": 1,
    "total_valid_submissions": 1,
    "total_medals": 0,
    "total_gold_medals": 0,
    "total_silver_medals": 0,
    "total_bronze_medals": 0,
    "total_above_median": 0,
    "total_beats_human": 0,
    "avg_leaderboard_percentile": 0.0,
    "best_leaderboard_percentile": 0.0,
    "worst_leaderboard_percentile": 0.0
}
[2025-08-20 01:22:55,085] [grade.py:77] [1;35mSaved summary report to results/2025-08-20T01-22-51-GMT_grading_report.json[0m
[2025-08-20 01:22:55,085] [grade.py:89] [1;35mSaved 1 individual task reports to results/2025-08-20T01-22-51-GMT_individual_reports[0m
[2025-08-20 01:22:55,306] [s3_utils.py:93] S3 uploader initialized for bucket: biomlbench
[2025-08-20 01:22:55,306] [s3_utils.py:248] Upload grading results - agent_id: mlagentbench, task_id: polarishub/tdcommons-lipophilicity-astrazeneca
[2025-08-20 01:22:55,306] [s3_utils.py:119] Compressing 2025-08-20T01-22-51-GMT_grading_report.json to /tmp/tmp5rlvifx0.gz
[2025-08-20 01:22:55,307] [s3_utils.py:134] Uploading tmp5rlvifx0.gz (0.0 MB) to s3://biomlbench/v1/artifacts/grades/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-22-51-GMT_grading_report.json.gz
[2025-08-20 01:22:55,403] [s3_utils.py:142] ✅ Successfully uploaded v1/artifacts/grades/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-22-51-GMT_grading_report.json.gz
[2025-08-20 01:22:55,403] [s3_utils.py:108] Compressing 2025-08-20T01-22-51-GMT_individual_reports to /tmp/tmpnmcqt5fz.tar.gz
[2025-08-20 01:22:55,404] [s3_utils.py:134] Uploading tmpnmcqt5fz.tar.gz (0.0 MB) to s3://biomlbench/v1/artifacts/grades/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-22-51-GMT_individual_reports.tar.gz
[2025-08-20 01:22:55,491] [s3_utils.py:142] ✅ Successfully uploaded v1/artifacts/grades/mlagentbench/polarishub-tdcommons-lipophilicity-astrazeneca/2025-08-20T01-22-51-GMT_individual_reports.tar.gz
[2025-08-20 01:22:55,491] [grade.py:103] 📤 Successfully uploaded grading results to S3
[2025-08-20 01:22:55,492] [cli.py:401] Grading complete. Summary: results/2025-08-20T01-22-51-GMT_grading_report.json, Individual reports: results/2025-08-20T01-22-51-GMT_individual_reports
============================================================

[2025-08-20 01:23:01] Deleting VM: bioml-mlagentbench-polarishub-tdcommons-lipophili-2986-807d7b86
[2025-08-20 01:23:23] ✅ Deleted VM: bioml-mlagentbench-polarishub-tdcommons-herg-9656b23c
[2025-08-20 01:23:23] 🎉 SUCCESS: mlagentbench -> polarishub/tdcommons-herg
[2025-08-20 01:23:24] ✅ Job completed on bioml-aide-polarishub-polaris-adme-fang-solu-1-9ff5de7e: aide -> polarishub/polaris-adme-fang-solu-1

============================================================
JOB OUTPUT:
============================================================
📁 Run group: 2025-08-20T01-02-00-GMT_run-group_aide
[2025-08-20 01:23:17] INFO     The version of Polaris that was   _artifact.py:96
                               used to create the artifact                      
                               (0.0.0) is different from the                    
                               currently installed version of                   
                               Polaris (0.13.0).                                
                      INFO     To verify the checksum, we need   _checksum.py:67
                               to recompute it. This can be slow                
                               for large datasets.                              
[01:23:17]  Success: Fetching dataset                              context.py:53
                      INFO     The version of Polaris that was   _artifact.py:96
                               used to create the artifact                      
                               (0.0.0) is different from the                    
                               currently installed version of                   
                               Polaris (0.13.0).                                
                      WARNING  No checksum to verify against.    _checksum.py:60
                               Specify either the md5sum                        
                               parameter or store the checksum                  
                               in the dataset.md5sum attribute.                 
            Success: Fetching benchmark                            context.py:53

📊 Grading timestamp: 2025-08-20T01-23-13-GMT
📤 S3 artifacts for this run:
  Run artifacts:
    s3://biomlbench/v1/artifacts/runs/aide/polarishub-polaris-adme-fang-solu-1/2025-08-20T01-02-00-GMT_run-group_aide.tar.gz
    OR s3://biomlbench/v1/artifacts/failed_runs/aide/polarishub-polaris-adme-fang-solu-1/2025-08-20T01-02-00-GMT_run-group_aide.tar.gz (if failed)
  Grading artifacts:
    s3://biomlbench/v1/artifacts/grades/aide/polarishub-polaris-adme-fang-solu-1/2025-08-20T01-23-13-GMT_grading_report.json.gz
    s3://biomlbench/v1/artifacts/grades/aide/polarishub-polaris-adme-fang-solu-1/2025-08-20T01-23-13-GMT_individual_reports.tar.gz
    OR s3://biomlbench/v1/artifacts/failed_grades/aide/polarishub-polaris-adme-fang-solu-1/2025-08-20T01-23-13-GMT_*.gz (if failed)
🔍 Verifying uploads...
✅ Run artifacts uploaded successfully (organized structure)
✅ Grading artifacts uploaded successfully (organized structure)
✅ Job completed successfully
[2025-08-20 01:02:00,179] [agents.py:461] Running agent 'aide' on tasks: ['polarishub/polaris-adme-fang-solu-1']
[2025-08-20 01:02:00,238] [agents.py:286] Launching run group: 2025-08-20T01-02-00-GMT_run-group_aide
[2025-08-20 01:02:00,242] [agents.py:297] Using task-specific time limit of 28800s for task polarishub/polaris-adme-fang-solu-1
[2025-08-20 01:02:00,243] [agents.py:319] Creating 1 workers to serve 1 tasks...
[2025-08-20 01:02:00,362] [utils.py:159] Container created: task-polarishub-polaris-adme-fang-solu-1-2025-08-20T01-02-00-GMT-8c742bc5e6de4564a559a82ef96127a4
[2025-08-20 01:22:41,406] [utils.py:392] Generated submission file: /home/runner/biomlbench/runs/2025-08-20T01-02-00-GMT_run-group_aide/submission.jsonl
[2025-08-20 01:22:41,406] [agents.py:368] 1 workers ran for 1241.10 seconds in total
[2025-08-20 01:22:41,406] [agents.py:369] Results saved to: /home/runner/biomlbench/runs/2025-08-20T01-02-00-GMT_run-group_aide
[2025-08-20 01:22:41,406] [agents.py:423] ✅ All 1 runs completed successfully!
[2025-08-20 01:22:41,406] [agents.py:426] Submission file ready for grading: /home/runner/biomlbench/runs/2025-08-20T01-02-00-GMT_run-group_aide/submission.jsonl
[2025-08-20 01:22:41,406] [agents.py:427] To grade results, run: biomlbench grade --submission /home/runner/biomlbench/runs/2025-08-20T01-02-00-GMT_run-group_aide/submission.jsonl --output-dir results/
[2025-08-20 01:22:43,022] [s3_utils.py:93] S3 uploader initialized for bucket: biomlbench
[2025-08-20 01:22:43,022] [s3_utils.py:175] Upload run group - agent_id: aide, task_ids: ['polarishub/polaris-adme-fang-solu-1']
[2025-08-20 01:22:43,024] [s3_utils.py:108] Compressing 2025-08-20T01-02-00-GMT_run-group_aide to /tmp/tmp2oa_yo66.tar.gz
[2025-08-20 01:22:43,125] [s3_utils.py:134] Uploading tmp2oa_yo66.tar.gz (0.1 MB) to s3://biomlbench/v1/artifacts/runs/aide/polarishub-polaris-adme-fang-solu-1/2025-08-20T01-02-00-GMT_run-group_aide.tar.gz
[2025-08-20 01:22:43,282] [s3_utils.py:142] ✅ Successfully uploaded v1/artifacts/runs/aide/polarishub-polaris-adme-fang-solu-1/2025-08-20T01-02-00-GMT_run-group_aide.tar.gz
[2025-08-20 01:22:43,283] [agents.py:439] 📤 Successfully uploaded run group artifacts to S3

Grading submissions:   0%|          | 0/1 [00:00<?, ?submission/s][2025-08-20 01:23:14,886] [_client.py:1025] HTTP Request: GET https://polarishub.io/api/v1/benchmark/polaris/adme-fang-solu-1 "HTTP/1.1 200 OK"
[2025-08-20 01:23:15,203] [_client.py:1025] HTTP Request: GET https://polarishub.io/api/v1/dataset/polaris/adme-fang-1 "HTTP/1.1 200 OK"
[2025-08-20 01:23:17,247] [_artifact.py:96] The version of Polaris that was used to create the artifact (0.0.0) is different from the currently installed version of Polaris (0.13.0).
[2025-08-20 01:23:17,310] [_checksum.py:67] To verify the checksum, we need to recompute it. This can be slow for large datasets.
[2025-08-20 01:23:17,389] [_artifact.py:96] The version of Polaris that was used to create the artifact (0.0.0) is different from the currently installed version of Polaris (0.13.0).
[2025-08-20 01:23:17,392] [_checksum.py:60] No checksum to verify against. Specify either the md5sum parameter or store the checksum in the dataset.md5sum attribute.

Grading submissions: 100%|██████████| 1/1 [00:03<00:00,  3.86s/submission]
Grading submissions: 100%|██████████| 1/1 [00:03<00:00,  3.86s/submission]
[2025-08-20 01:23:17,636] [grade.py:70] {
    "total_runs": 1,
    "total_runs_with_submissions": 1,
    "total_valid_submissions": 1,
    "total_medals": 0,
    "total_gold_medals": 0,
